product_name,product_price,product_company,delivery_or_rating,product_link,product_image
"Samsung Galaxy M31 (Space Black, 6GB RAM, 64GB Storage)","₹15,999",Amazon.in,Free delivery,https://www.google.com/aclk?sa=L&ai=DChcSEwi2gqOA8JvuAhVPQWAKHe9VDOQYABAFGgJ0bQ&sig=AOD64_0Mf7fNrQe3zzcyfh0ykpuCypDYcg&ctype=5&q=&ved=2ahUKEwjSopqA8JvuAhUpzDgGHfIjDRsQ5bgDegQICBA9&adurl=,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAEQAAACFCAMAAADVea6RAAADAFBMVEVHcEzw1gDs0wDr0gD/7gD/6AD/6QD/6AAGAgjozwAAAAABAAb/6QDkygACAAN3cQDs0wADAQQqDAACAAXwTQH/7gD/9QD/6QD34AAAAAKtARvy2gDKBwYA0vcAJr4ICmoOBQu/ACbRQQG7BQO1ACDhHgYFAwb6NQTrTgL1NAUgBAsBH6sVAxWgAQ/KACwOBBkmACQAy9/4zwTKRwD74wD7LwMmBRIMATwDD4gtAD8EFpEpADEWCSb23QENAkjixwCtCAcFBQk7EA4AzPpE3wAfAagQAUEhAwQA1v7rAD/UtwHx1wYRBB7MrQAPAREIAgZJERDkygAE1v0fAJbhUAL8AE3p0QAyA5oMBFgQAyK+/QDbCBIJBI46CREwAEYHAwgsBg7DogTgxQITAhWDDQSxjgKKbAUbCi6gBwtH8gDYADQH2fp3TgUHAxKPAxEB1v1dLQQfA1CoBAaldQAA0P8EAmoKAnephQajhwAZBBvzJQ5L/AAVARhoBHJLBo9AzQCYDQRAAH4As+dbkIUOA13kxQs3BTiCBUYHCHmi1wARQijOsQEA3fxvBB7opAaDCRBH/wK9lwNSGxGNYAIA2vxEIQIuCEtD4wD+AFTlyQKGVgIEHSQROby37QBK/wE1GwDYvQGRGyxN/wCAIgQAtcVxTQJ2RwO0lwtVAGH4tgInCQoiCQafMgiZbwjevxJMNQCUdQOZBAUKByoJBjzd2QAAncJSMh5wQgcGBVGTxgBBGARgAEYA4P1O/wAH2vtuGxW2/ACJvwmgDQas6ACngSot/SCl+QBtEgCDYAFzXB1EPmGRxQdihgHDDyj0C0iWMAtF/wYA/gSe8QBbOwRjdGGmEwhxAEPDaRERJBpF8AIAgqWu9AGung2rey54fwl7QANcQg92m6z/AFYv/gUn1ayKSAYJQGttkipKFAF8nwawPg1w9wCAa3IC4qcdBGYa2dclMSvJ3xaLwl037QAAaI18qQIH1/bjACwA+DlRvGeO5aNc3sv/7ABImgA/vAA+qQAQGMhcAAAA/HRSTlMA+f366/bt+jL+/sHz/uT39/Tw2U326/H53vH6Y/l5lDrmdW/rSNA2WD/hgIHs4SrV/k2D/Crbpo7Khc9W5pvkfKh56fWuteW309HYdcGRyY7wqrlnxfaiomTsVqydwbOntNnrsaeZSont21WNnZXKg4/+ndq7sMDsix7n4pGY/LGz+A+stpmHn/lE7mmseKWv6muxkdKF5a/Ivxt788Lt9nHh6fzwrdOuY7TBu8Gf7OOf2sf28Z+ZOPuusNnUgIPMtOL3dnSd0OA8pNn2uH7cmjqPzKPuoPLrx+a0illl2WRuolmSfLfNu3XqTHi/Zty64Lfx3PI1okyt5OJEMJLOAAARvUlEQVRogZ2aeVST17rGGYTEECgRKJEogSooEMQBScQwegSEAIEqBZF5bAGRi4pYa2sZxIIyCCyBVcQyWVCkcAW1DtU627r0ONTliLXO1qnTOfem7X3fvb8vA8Hzx30C1Sr5+TzPfvf+MhkYMGqRKyQSSXFxcQSjPEYBrJKIzIgiIyPNAoqzDHQknyiwAAksBAIBT0fwv+wfCfAvBeQXgWAC+UOFFiOJx3urMsZQmLLa21ds7+17tMWDSs7jWVjxeAEerI6+hL+XxtrLREbGbWsEvCQ1I0/wlo0Nh8NRlcnEsfZuvhWvW7hUHkm8wXkTeVyuA6OjZt7e0iBv77Pjzc3Nxxt38iQMgwsMDodAYoEBnH9zWcXxnCN5zh4ODhSTdS7IzTdA5ia+jBBzc+MJghIKCZgoJAwTVVipzF4mdbO/fNuDtSLh8czACJdSRn6TiQMq3GSlRRRitMaKqcVsj40JoXBsSt28fZFzlM3DxSIIhFAyH8qkUviZZd0UYt7mHEAYJWaYhmBUl91IsbLXXA+ultAIl6SR+QJDHCRrM2dkFUknxIypxISj6mNKcdNYIQwudZL5UIyFBFWcNWIhzs60V4SYmJBSfMTe9sgQP7ytY4U44Y6cE0vFbjJpqT2bBiBWaogJQExIHpnM1xvLfX3GY3SeLGDEQiGwwuZjQTjECnyFyQpkWIq997kzul648nNnoRAII7PfbTSepVhZaDuhENUzDIPlil8/btHGPN5/Viz1dhNLYYXN1QxdCJ9gOBwfGSkWvy+fe0wX2IPrcPscTIhUDEFL3dy6wQiL0YIgglJUfTJfNzJxYqnb5aNHbz6+/fjm0XMPX7rhloFC3NzOIoM1YzWRQD6jcQgHl/lZBfysN2wzbyzH+/LDh5fptowlhbiJzakRPQgQbBkrHM4zGbkP/XYj3xgQoOIg76znbUYEwsbRgvDRCYdibJ+V0lIKaDkYDALCdpCTCd/COBmvB+GbML0g5zj8u/S+6vuDIdk++Gkn/+XVzVp5mGIRYstHjGah+7xltBSpjAkGpp4bGKydNMV/efqpWiONE2cHLSdghe0WKD7HvSsqtAqJBUMlyJiS/VV6e7tmjbUgpgCxVechmLCbMFml9vYFpXB/PGdyDUriwQiBtBnpO3kbCKa2bCK6SCoVvymj0dtbLIPvxszumDADp3iapr29Ut2KBmJra8q31e6FkUol9PFL9fOLEXp6CsMMiJHq9FOn0AljRQMZZ2qKDFsWosHAnT2FQpHIUOQpXAuQ7OWbTzWcaheNZ1vRgmAY4oTPbiLC8USICG5CYUxT+PGRusBAZXlycs9uP0sR40XbCQairfB1vYANT8O+43FZ8jhJMV4X4VLYaxbpfGlNDDkPRsUBDFkhvjbE00To2echj1MURySAhUePGlB7QBO2V47XOHEgEIKxxWpMdNr15DS1xBUPdTUP9fT09vYiorO/v//06c49nUYaCJdCbJkv9anAtMIpUzbvBjVfavByRe1Zs6Yfv/r7sVwG4sE4McVlZtrVXmeTot3kdrrBy8vL1asBIFTm4zUQrhoCPrAYPi1GU65fd1FRd1deXhIGitxei6pkTgR9CK2GPRfUo8JReRrGyCPyAnp7L51eUxnVFjVexBwqehBSCc3D13HiCVIp8nqDBbw9a0L7+2MA8SYIBbEMvon23Hp6NiVFJuXBA6m8JItOgBgbjX9DHFtbstLsRmS9AAJm9rY8C+ctuWHPaXRCGQDJGhWHb2NjYuoTBvLx4atstDaQ0POWXAETl5wU6dUfYwhG2DjqSwaF8H36tpyfdP78H3/88T1qV7efCRla3ILCLEVEXo/ZpVpzT0+RoTHGMSaQiToQk7C18fFOLk7x8ZMmwQkGp88nnxxrU8GgIMTzfl5vmsA5STocYVZpaISljAGxKTOYO81l7txp06dPX7z4nXfemTPHf45/dhgUYyJEDUviYA8pigO2dwohD0oPwpltsHauy9y1CIlHyhyiQhXTSdm+rKw4hSSiB0ZWZGnE5tFA3mYh08CJtTVaAYwaYmICA5cVB4iE5J5L/W0iQ3RCqjUeE7J2rjVSprNeEIKHE0cOJuBxdL9faiVALEm1b3biwkAWayB43IZHRMK0SRQKSVI/WjEa3QlAxhEIUBCibUXFnJOq4/v2ZeHp1LMHisVFRis6ccaNs6FOpmlDEMM6OU4QkoRHDZ1YirExWWRtCCwPhUzTgkAeDYSzD10kJDfXRnGECMFRMcaJbVFDxtE4yGAgrBXWyYgkOdLKyiwgM7M5ikAAg07UGxCd6EDoKrMQclk1Hc6DaZPDod+LndBmjbV2MXTCxnGZZm2tU4qK2cphZzxosY861wjJpBCMthMNxMXaRTcO8zjhDCIClQmPLtWKRLSUUU7GsavDpGGbJRB6Ou0jA5t8IBQ2I1KMaJ6xIC5sJdOn3z2+WCuO6mZ2srNzUoQiLi6vVshO2xgQHFdqBCj1k68DYwoTR9X046JjHmTcihs64UShk/JGCFZiPf3uygV7zy6mcfCB6fkli6bucIBWEk61VwrJ7qFOJnJHQ1zYSqzrAfKrP3GCRsp+XLJoxjEodnNzrSExQo4UI52JpRDNlOTkr1zw6fUH6IRcPeK3LVn0wdQ7AQF5mSndhhSCcz8WBMI4AcPp1mGE7P31CIWotpxHiOOVQDmcTHl3cNgMLRFiORYEGU7T43NCVi4AyPUHEIdvy/Fx2bYEIDPsdu2T1yW0nyYQHDfjmLEgcFBbO1nfPcxAflXOgYfsqsXnKWTqldwj6afgCkic0NUZCwKM6U45IfkEsvfXBwDhNE3bRiAfONo9UW6NUtE0dH30IZAGBUYIBPOcVfE58ecJhFipliuS4Xy0JINi+QYn1k5Oz3JCQlYipGPv3gexqaqy+B+BQSF2T7LqNt8RqtfYWHMFZCDTqJHDVcQIOOnYe73grO35bWqI49Qruz45VivUijM25O7v+RQya1ZHx94HBd9vI5BFFOJ+ZRcdWHrMWk4cExJfXxVCIJNnfdrR0XFdfPTHbdtYJzMc7dx/qKRpLEmesZ389Ht+NFYyeTI66ej49y/fM2lgeYiV6n4SB/JYvgFCjESjEYAgpeb9v79fsoQ6QYjdsalPPEkerMRSD4JGokvASDQaQSezZv106P2PT89YRIQQsOJeS3agpdFYkBKAPIOlCakPoWlAP1/44v1//H3M8QMGQqzYCXFQMIx+sQjJLzkYHVKVr4acaAXIX9+5O874gAgh7u4/0JkFxliQu9BIdEgOkwbCXDgEkI//bnefOgMx6AStxLBWxoIcRCP1VWrIvVYK+c7dfarjDCJi5YmQDJulcYw+5KeqKqi1ioFMBiOthz4EyF9/vsVSHBFyzA4vx2M7cco3OBgNaQ4voE5ePG1t/QIg//jr7z/b3d0dHSkErUwV0lNWf2Kjfz8MRupz6pEBTv5VU3OIQD7++08SyBEh1EqtCOfE0ng05PcQYqSKQmZN/vlpKwsBK52UQiB27nZ2dHn0OskvASOQJieaOrlYU3PhCzUErQDFkcljB8uMpehC3n5dT4zUs5CfnrZeqPniQwKBamm3DAStRImM9ZyYHjSozydpckKQ8aKlteYE9goQYgW61bHyRGipt8T/U1VyMCQ6OjqHgZy419r6r0PakLfc7XSsVIpGr45PPjVyGCD5wPi5pLXmwj2sBCgQBymdjBUGYicyttR18r85xAikqSKQe/cgzQmshDghVr5jrExlKD+IdOO8CjGIxloxTc5KNHKopuaiDoQE0sljF6MLeUGWNzr6cFVVVX3+5BcXT0Caixc+1ECIlXbwQnzYYbVgRQdSX7UgPz9/JTb66adwAqCRexdrPiSVqCEQ6Mp/aekHkU6xYS/y4RLBqONnNFJz8WIrQH755RcGgpROHUaM/t6B50yTdqA23r+fmbkV1dy8+78ZfQYaGak70gUPUCzhlDYUCXHaRkPm0qdcU/z9/bOzl38FT7xAu2zoCwgqbpZcXhcYuGLFUC2+nIInAQzbaCdfImQKgWQTyFcMxNZWKORzwkYkBw4cSFDEHUnfLWIIo+dkHJ+F+LMQIOza3Q1PTEGmQk7ZLXzB2iGrruu00JJQYOpH7+Ivp2lBli8HRnp6+q4iCglr6jvT4sF1yBo50ny6kiJi8DbaiQuBUCPZX1VXV6eDFxbS53HmVpa8bsVwV1eUyNKSpehATMeZMBC1k+p0LSc+ZbflcXUjSqVEcuCUnyFLGRXH1ORLfBlNzVhejRCNk7Cym/frAkcC4+rqqpuFTCV6Tmw0EH81BJykMp1sOQOVOMCkDDfDU1oYnJiY0asDz7w0kCPZyCCQT4pSw8LC/MLC+riwMKSU5u5Xny+FG6gtZtScaOJszN5InGxGyu6m1DDgpPYBIa4uUKk8unTp0m++WQqQb7/dtKlNzwlZnCkbQcuvXq3ejErfGt5EdRMJCcOfI+PGyX+CTt7YtGmTLoRPIYSxcePVq1c3fw2Q6q0p4WVNTWWhZSnHR0biMpci4yQKIMDYrwWB58U2WwhkBxA+QsbVr0GbNw+npJSlhIeHp9yGvfMYGUtPnrxx45tvvsU0+/frrg5/CxmTjzZ+RHR1505CGc5IIcqAp5CB2AXV54ShC8GXYAhkB0Ws37l+J+rrr5WFGaiUjDqF5AaB3FAz9u/XhcCwIWQSRawHyAYQYJS5mYWFhRmFGZkrlBmhr169+ufTpzfoygDkt98sNC8HjWOdrEfC+vXvvbeBKHFn+Yrc3ExUbmBueGhoeNnsL2f7xURF+fmlpoYXJeRZ6MfZwSBQFFMOxxBwhnMVksItlaGhW2bPLiMMoIQWdSVrOWEhH7GIDQvfRW3YEBuIp9mKFcri8lsISU3ti0L9BwglLHxvIYhSShslKKUkYmhtaHh4qJ+5eUwU6yR86xsglAAMhlJQ0Fhcju+ZDt2qhIGJoj6Ik9TwrQljQBjAQrWTd1eLfQt8fct9y2OHakMpxI8xgk4O6ELIEmshGMi7q2MrYmNjS6Wrhoq6U8JD29r82iiCQBL0V2cK1CojtSx7bxkIIctWo0pLVw2d6U5JCa+s9EutTCVq0oX4hKWW9W1ZDJeuI42NjQUFBeUF5aiEBKVyaOhs6epVoPIzRUUpKaFaCk/p0kA6seiUm8eBcUSpLGeUnJCckJDQ1YVXQmV56aryka0w/0Xh3eGoUPxPhjYkFamF9+8jQ1muhPsmEx040NXcTF7kTg6UFqyAuSX7SK2M4QgWErmnaE13d1Fh7gpAJKgJgDjw6NKdO3carjknKJMHpIFkBxTiVmJUOKwe+8ikFrwuffZZljwwUCIphq8IfKPAzPnatXUzX758mdwzc53VtR4Jzm4u3UqFRJlKDWSgoLHx+XP588YCX6k0KCgoEb6liUHS0qDE+TNdgycEu7paDVxLKlYE0j2Qy5ByhyOkakhaYuI8RvNRM2fO9PJyDQ6ewMjVdR04GUwuaCQYClqROzys1IVQjJqAL/NrKMEEMr/HFxwrQIHIUmKDEUG6kMR5ifPmz2Mh+H4DQLarnayzGEiSisUFjQCSSNhNmacLmZeocUKsACN4+wS8EcjEtIHeoNgKMXCIyMcY8qRqiJmASTNPwyBG2DheAEmzWDdzsLSiQoYcsS8qD1Zh0IK+4OARyRvVyUymEoBs307juKZZpA3MD1q9rAJF9qQUV3LAgr7p3BLJm8kw1JV4uTbQXilkXXBamiBtYGBw9TKiCtiQpaUwCINpFvQ9dINIngA7SSxHH6OckMWB1QkOFqStGxhctXrZQqTAvl5FIDwrMwpJsuCRSZk/T7PCrq7aTlxdwQlaWcVYQciqoMEgAc8qgkIkzjyeYPTqaDrZPoH8HiBWBMJYQYiAx7NiPj9S4owfAxGso/JyTQvG24Q0dmAnpKWhEQEs0ODgKlaDg2k8/EyIASO5Be//JfwsigMLMYjT/+iK5uMq+rJgbxa8OAONWgLIXSwsrKycQZHOVFb0l0jnSC05W020IBLwnD0MdMXFdzsUCokiTkG3BvlgTsAoJSUFJNFP5wRExLUwd/0/QtSY9j9GsIsAAAAASUVORK5CYII="
